County,WeekStartDate,ProbableCases,ConfirmedCases,TotalCases,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Whitman County,7/3/2021,2,146,148,46,81,10,10,1,0,0,2021/05/03 12:56:56
Whitman County,14/3/2021,0,76,76,21,43,7,3,2,0,0,2021/05/03 12:56:56
Whitman County,21/3/2021,2,115,117,50,65,2,0,0,0,0,2021/05/03 12:56:56
Whitman County,28/3/2021,1,95,96,36,56,2,2,0,0,0,2021/05/03 12:56:56
Whitman County,4/4/2021,9,54,63,12,30,9,7,5,0,0,2021/05/03 12:56:56
Whitman County,11/4/2021,0,75,75,26,20,15,9,5,0,0,2021/05/03 12:56:56
Whitman County,18/4/2021,2,57,59,25,17,9,6,1,1,0,2021/05/03 12:56:56
Whitman County,25/4/2021,1,30,31,7,11,4,6,3,0,0,2021/05/03 12:56:56
Yakima County,8/3/2020,0,8,8,0,1,1,1,4,1,0,2021/05/03 12:56:56
Yakima County,15/3/2020,0,37,37,0,11,11,11,3,1,0,2021/05/03 12:56:56
Yakima County,22/3/2020,0,151,151,2,30,41,32,28,17,1,2021/05/03 12:56:56
Yakima County,29/3/2020,0,187,187,10,28,35,46,43,25,0,2021/05/03 12:56:56
Yakima County,5/4/2020,0,221,221,12,44,52,64,34,15,0,2021/05/03 12:56:56
Yakima County,12/4/2020,0,240,240,27,69,62,51,18,13,0,2021/05/03 12:56:56
Yakima County,19/4/2020,0,259,259,15,80,64,57,27,16,0,2021/05/03 12:56:56
Yakima County,26/4/2020,0,367,367,38,87,96,76,37,33,0,2021/05/03 12:56:56
Yakima County,3/5/2020,0,499,499,51,155,127,103,36,27,0,2021/05/03 12:56:56
Yakima County,10/5/2020,0,595,595,68,194,163,115,35,20,0,2021/05/03 12:56:56
Yakima County,17/5/2020,0,668,668,83,227,166,129,53,10,0,2021/05/03 12:56:56
Yakima County,24/5/2020,0,722,722,75,261,166,147,63,10,0,2021/05/03 12:56:56
Yakima County,31/5/2020,0,980,980,131,357,241,178,62,11,0,2021/05/03 12:56:56
Yakima County,7/6/2020,0,945,945,144,289,229,174,66,43,0,2021/05/03 12:56:56
Yakima County,14/6/2020,1,845,846,137,289,195,146,54,25,0,2021/05/03 12:56:56
Yakima County,21/6/2020,0,788,788,131,253,208,106,47,43,0,2021/05/03 12:56:56
Yakima County,28/6/2020,0,659,659,106,209,154,118,40,32,0,2021/05/03 12:56:56
Yakima County,5/7/2020,2,669,671,124,192,175,122,45,13,0,2021/05/03 12:56:56
Yakima County,12/7/2020,0,512,512,84,178,127,84,31,8,0,2021/05/03 12:56:56
Yakima County,19/7/2020,14,444,458,92,145,113,73,23,12,0,2021/05/03 12:56:56
Yakima County,26/7/2020,22,343,365,52,119,88,67,26,11,2,2021/05/03 12:56:56
Yakima County,2/8/2020,27,304,331,60,111,69,53,17,21,0,2021/05/03 12:56:56
Yakima County,9/8/2020,15,251,266,42,92,57,45,18,12,0,2021/05/03 12:56:56
Yakima County,16/8/2020,29,166,195,30,67,51,24,14,9,0,2021/05/03 12:56:56
Yakima County,23/8/2020,35,129,164,18,58,37,30,10,11,0,2021/05/03 12:56:56
Yakima County,30/8/2020,28,127,155,15,57,40,24,15,4,0,2021/05/03 12:56:56
Yakima County,6/9/2020,26,99,125,14,55,27,23,5,1,0,2021/05/03 12:56:56
Yakima County,13/9/2020,24,117,141,33,41,33,18,14,2,0,2021/05/03 12:56:56
Yakima County,20/9/2020,21,130,151,29,48,44,18,9,3,0,2021/05/03 12:56:56
Yakima County,27/9/2020,27,101,128,13,45,40,23,6,1,0,2021/05/03 12:56:56
Yakima County,4/10/2020,29,132,161,24,63,45,18,10,1,0,2021/05/03 12:56:56
Yakima County,11/10/2020,16,135,151,19,48,39,25,15,5,0,2021/05/03 12:56:56
Yakima County,18/10/2020,31,133,164,32,46,49,21,10,6,0,2021/05/03 12:56:56
Yakima County,25/10/2020,23,206,229,48,64,53,34,21,9,0,2021/05/03 12:56:56
Yakima County,1/11/2020,40,216,256,43,83,53,53,17,7,0,2021/05/03 12:56:56
Yakima County,8/11/2020,49,463,512,95,148,136,74,37,22,0,2021/05/03 12:56:56
Yakima County,15/11/2020,74,696,770,103,240,199,136,73,19,0,2021/05/03 12:56:56
Yakima County,22/11/2020,91,568,659,101,200,144,138,54,21,1,2021/05/03 12:56:56
Yakima County,29/11/2020,128,987,1115,186,329,319,186,84,11,0,2021/05/03 12:56:56
Yakima County,6/12/2020,104,937,1041,194,288,254,188,102,13,2,2021/05/03 12:56:56
Yakima County,13/12/2020,226,1244,1470,229,441,372,258,133,37,0,2021/05/03 12:56:56
Yakima County,20/12/2020,290,1058,1348,225,356,318,260,154,35,0,2021/05/03 12:56:56
Yakima County,27/12/2020,236,1298,1534,258,491,349,276,132,27,1,2021/05/03 12:56:56
Yakima County,3/1/2021,238,1314,1552,321,494,341,250,107,35,4,2021/05/03 12:56:56
Yakima County,10/1/2021,172,852,1024,213,295,253,171,73,18,1,2021/05/03 12:56:56
Yakima County,17/1/2021,83,637,720,144,200,177,136,51,12,0,2021/05/03 12:56:56
Yakima County,24/1/2021,138,621,759,168,190,171,143,66,21,0,2021/05/03 12:56:56
Yakima County,31/1/2021,144,441,585,145,152,133,99,45,11,0,2021/05/03 12:56:56
Yakima County,7/2/2021,84,305,389,83,109,103,55,36,3,0,2021/05/03 12:56:56
Yakima County,14/2/2021,68,244,312,59,95,86,52,17,3,0,2021/05/03 12:56:56
Yakima County,21/2/2021,59,250,309,71,90,76,51,11,9,1,2021/05/03 12:56:56
Yakima County,28/2/2021,63,240,303,74,87,74,50,15,2,1,2021/05/03 12:56:56
Yakima County,7/3/2021,67,244,311,65,96,82,49,16,2,1,2021/05/03 12:56:56
Yakima County,14/3/2021,74,173,247,69,73,50,42,13,0,0,2021/05/03 12:56:56
Yakima County,21/3/2021,68,234,302,65,91,85,44,15,1,1,2021/05/03 12:56:56
Yakima County,28/3/2021,95,260,355,81,104,94,54,13,9,0,2021/05/03 12:56:56
Yakima County,4/4/2021,67,267,334,78,99,87,45,21,4,0,2021/05/03 12:56:56
Yakima County,11/4/2021,95,250,345,87,106,88,44,18,2,0,2021/05/03 12:56:56
Yakima County,18/4/2021,50,212,262,67,70,65,38,17,5,0,2021/05/03 12:56:56
Yakima County,25/4/2021,46,136,182,51,54,43,25,8,0,1,2021/05/03 12:56:56
Yakima County,2/5/2021,1,1,2,1,0,0,1,0,0,0,2021/05/03 12:56:56
Unassigned,10/5/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Unassigned,17/5/2020,0,6,6,0,2,3,1,0,0,0,2021/05/03 12:56:56
Unassigned,24/5/2020,0,5,5,0,2,2,1,0,0,0,2021/05/03 12:56:56
Unassigned,7/6/2020,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Unassigned,14/6/2020,0,5,5,0,4,1,0,0,0,0,2021/05/03 12:56:56
Unassigned,21/6/2020,0,5,5,0,3,2,0,0,0,0,2021/05/03 12:56:56
Unassigned,28/6/2020,0,8,8,0,6,0,1,1,0,0,2021/05/03 12:56:56
Unassigned,5/7/2020,0,21,21,1,11,7,2,0,0,0,2021/05/03 12:56:56
Unassigned,12/7/2020,0,22,22,3,7,4,6,0,2,0,2021/05/03 12:56:56
Unassigned,19/7/2020,0,38,38,2,15,13,6,1,1,0,2021/05/03 12:56:56
Unassigned,26/7/2020,0,19,19,2,7,6,3,1,0,0,2021/05/03 12:56:56
Unassigned,2/8/2020,0,35,35,5,19,9,2,0,0,0,2021/05/03 12:56:56
Unassigned,9/8/2020,0,14,14,2,8,3,1,0,0,0,2021/05/03 12:56:56
Unassigned,16/8/2020,0,17,17,4,4,8,1,0,0,0,2021/05/03 12:56:56
Unassigned,23/8/2020,0,27,27,5,17,3,1,1,0,0,2021/05/03 12:56:56
Unassigned,30/8/2020,0,17,17,3,11,2,0,0,1,0,2021/05/03 12:56:56
Unassigned,6/9/2020,0,9,9,2,3,2,0,2,0,0,2021/05/03 12:56:56
Unassigned,13/9/2020,0,12,12,4,4,4,0,0,0,0,2021/05/03 12:56:56
Unassigned,20/9/2020,0,4,4,1,1,1,1,0,0,0,2021/05/03 12:56:56
Unassigned,27/9/2020,0,12,12,0,6,4,1,1,0,0,2021/05/03 12:56:56
Unassigned,4/10/2020,0,5,5,1,3,1,0,0,0,0,2021/05/03 12:56:56
Unassigned,11/10/2020,0,6,6,0,3,1,2,0,0,0,2021/05/03 12:56:56
Unassigned,18/10/2020,0,7,7,2,2,3,0,0,0,0,2021/05/03 12:56:56
Unassigned,25/10/2020,0,9,9,2,1,3,2,0,1,0,2021/05/03 12:56:56
Unassigned,1/11/2020,0,21,21,1,9,9,1,0,0,1,2021/05/03 12:56:56
Unassigned,8/11/2020,0,24,24,2,7,5,4,2,0,4,2021/05/03 12:56:56
Unassigned,15/11/2020,0,33,33,5,7,12,4,4,0,1,2021/05/03 12:56:56
Unassigned,22/11/2020,0,33,33,0,5,17,11,0,0,0,2021/05/03 12:56:56
Unassigned,29/11/2020,0,634,634,3,235,252,94,13,4,33,2021/05/03 12:56:56
Unassigned,6/12/2020,2,129,131,3,50,34,34,9,1,0,2021/05/03 12:56:56
Unassigned,13/12/2020,0,25,25,1,6,4,3,0,0,11,2021/05/03 12:56:56
Unassigned,20/12/2020,2,10,12,0,3,4,3,0,1,1,2021/05/03 12:56:56
Unassigned,27/12/2020,0,14,14,0,5,4,4,1,0,0,2021/05/03 12:56:56
Unassigned,3/1/2021,1,12,13,2,6,1,3,0,1,0,2021/05/03 12:56:56
Unassigned,10/1/2021,3,56,59,6,21,24,5,0,1,2,2021/05/03 12:56:56
Unassigned,17/1/2021,0,11,11,1,5,4,1,0,0,0,2021/05/03 12:56:56
Unassigned,24/1/2021,0,8,8,2,2,1,2,0,1,0,2021/05/03 12:56:56
Unassigned,31/1/2021,0,1,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Unassigned,7/2/2021,0,5,5,0,0,2,2,0,1,0,2021/05/03 12:56:56
Unassigned,14/2/2021,3,23,26,7,6,6,6,1,0,0,2021/05/03 12:56:56
Unassigned,21/2/2021,3,27,30,8,6,7,7,2,0,0,2021/05/03 12:56:56
Unassigned,28/2/2021,2,11,13,1,3,4,3,1,1,0,2021/05/03 12:56:56
Unassigned,7/3/2021,3,9,12,4,3,3,1,1,0,0,2021/05/03 12:56:56
Unassigned,14/3/2021,0,11,11,1,6,3,0,0,0,1,2021/05/03 12:56:56
Unassigned,21/3/2021,1,8,9,4,1,1,2,0,0,1,2021/05/03 12:56:56
Unassigned,28/3/2021,0,14,14,0,5,6,2,1,0,0,2021/05/03 12:56:56
Unassigned,4/4/2021,0,11,11,1,4,4,1,0,1,0,2021/05/03 12:56:56
Unassigned,11/4/2021,0,2,2,1,1,0,0,0,0,0,2021/05/03 12:56:56
Unassigned,18/4/2021,0,9,9,4,2,3,0,0,0,0,2021/05/03 12:56:56
Unassigned,25/4/2021,0,13,13,4,4,3,0,1,0,1,2021/05/03 12:56:56
Unassigned,2/5/2021,0,4,4,0,1,1,2,0,0,0,2021/05/03 12:56:56
